,Treg.KO,Treg.WT,Memory.KO,Memory.WT,Naive.KO,Naive.WT,Activated.KO,Unactivated.KO,Activated.WT,Unactivated.WT
Dtd2,3.90819242246275,4.30041097037567,4.18697829418798,4.03957968141582,3.78784119626216,4.31727540267722,4.57213090110732,3.93612628510987,4.15360772612053,4.41754116861051
Dtl,4.03113189264954,3.76997220839065,4.00225405683973,3.96755637844726,3.70196711596525,3.81304594908867,4.99182258957628,3.57192239328209,5.56971993813846,3.68874933635907
Dus4l,4.5704949811311,5.13381257056524,5.02888553240831,5.49919624331794,6.73068235218786,6.82371543405934,7.79283793354872,6.31288810788945,8.67656704584189,6.93373937945984
Dusp8,3.79958685105025,3.92150565096059,4.31449174580497,4.06654114117716,4.0142048049305,3.94089725885256,4.12674681768096,3.67228770318767,3.63707285183952,3.81308899456497
DXErtd242e,3.75361168710993,3.85875571922735,3.67036315191284,4.22119850709685,3.60345692792593,3.25860746446391,3.63005606501216,3.27900615948721,3.23451415567571,3.69927460388319
Dynap,3.86223303502587,4.07971447603653,4.28880687954572,4.2357340434621,3.43808360748626,3.80048359953229,4.14842645836948,4.21765830551679,3.65211656529763,4.04711747546095
E130114P18Rik,3.22704527183787,3.09939579219414,3.25053492141595,3.51445562216367,3.11349423257641,3.34883969987427,3.33716843465425,3.30020904877631,3.01234221886114,3.20355562225979
E130308A19Rik,7.69148303283624,7.2751224388013,6.66611085417478,7.09433257366083,5.51792566054822,6.3820707761114,7.1862585096738,6.26188590533975,6.51040751835202,6.02544424802695
Edar,3.34369529297924,3.1387699815464,3.08246035288152,3.06224377466598,2.87579020694846,2.91254109095927,2.57542748789454,2.69309518250707,2.91254109095927,2.81084777506038
Eed,3.91009120722945,3.39892960892502,3.71633421206047,3.28889326578406,4.10656463984804,3.85393102401593,3.81702423349355,3.6146144005759,3.33060597034782,3.87103871292756
Efcab11,3.30591200166474,3.33894662852895,3.38418520459041,3.31084059249426,3.24714451575088,3.11140888142622,5.03931985469518,3.15660094456642,5.8428554320055,3.18662741933036
Egfbp2,3.69115803707081,3.5455550171573,3.98746349937787,3.89218041984506,3.79811101015939,4.10173001357654,4.42897358330897,3.94137331353543,4.00360350242475,4.12941847075935
Egfr,4.1852141457156,4.03788518388449,4.07810856056403,4.35455668812578,3.95987273386179,4.057604264345,4.89128015192325,4.00459548253977,5.67113508622165,3.86571343208645
Ehd2,3.29411993469248,3.61144112575368,4.3881034471088,3.58510318562894,3.68506834658332,4.14619263381877,4.48074491740837,3.91562760424792,4.07007530270844,3.743787741958
Eif1ax,4.7579992107025,4.86574201616592,5.06516412971088,4.65908354194241,5.05245750616075,4.97491145748339,6.48070443640641,5.34792833862748,5.84038255073711,5.80720997693759
Eif4h,2.7760036554156,2.79612263732466,3.88610622043869,3.71534225072394,4.10956753210967,4.05292708074877,4.28629778854692,4.77932782207869,6.17424581266514,4.13577451819587
Elavl1,2.91742226602918,2.86569133844855,2.75076916460446,2.96907899374236,3.1286985559895,2.95612290599484,3.56058698940892,3.08384614987045,3.12993981458496,2.82296979028101
Elavl2,3.26114994644851,2.94373760909122,2.8522944071175,3.03145752005976,3.11485528372269,2.9266465150955,3.11218471237042,2.90562672823977,2.74241632022233,2.97757800445982
Eml6,4.60509678758145,4.71267609874593,4.42333714766222,4.37054816302716,4.01279703177647,3.90887034051013,4.38139585455365,3.82611802547532,4.88546673978724,3.76729772467162
Emp1,4.31124444785065,3.94866701069273,8.23287914394872,6.12862604117884,3.60266613117019,3.60827747281373,3.66341339107478,3.66089430451645,3.25630614991014,3.65499025814992
Enam,4.44803478138481,4.4365162961774,4.15865461455287,4.33279711947264,4.57921025423901,4.26035709589064,4.2864710895801,4.18274190492272,3.74801287277969,4.09660161122229
Entpd3,4.55382432920943,4.36031509606311,4.98692032164167,4.89599535268068,4.52451030514665,4.55927516802743,4.39716055510354,4.453084078803,3.99647388766232,4.44479079001591
Epha5,3.63030494774672,3.40211380389315,3.70781698685801,3.69508772102795,4.00868797432484,4.05298975602457,3.29291631264381,3.78391748582195,3.7349365920866,3.71142811333634
Epha7,3.57578080519695,3.62005090133608,3.72709185756612,3.89831228949534,3.76963972436072,4.0027556031313,3.33700915681523,3.51125307471605,3.75181978055259,3.58731741522631
Epha8,4.55768080416116,4.61043714959308,5.0009411026091,4.92197513075271,4.88559282825766,4.95036801027921,4.36204348409169,4.86553289216081,4.84788583780305,4.77621481869991
Eps15l1,5.63849208333955,5.58013480820554,6.44130941771333,6.04134950946977,6.21427999863943,6.44628128916587,5.70832868546432,5.70371240578392,5.12730491042254,6.28364252353991
Eps8,3.02558050124971,2.93460672530595,4.54243655569089,4.09658598466908,3.14319997842848,3.51301518131377,3.2741504038702,3.12077198680388,2.95488398844762,3.0149720587189
Epx,4.33449170316883,4.1531474627882,4.26768001456082,4.11027621836382,4.30301654591654,4.27166617764793,3.63993233074424,3.98428150699778,4.14692080899668,4.05628828442222
Eqtn,3.56870925206232,3.58730143749036,3.22610833839027,3.53026217245369,3.19950144281777,3.51435061508189,4.04806785793989,3.6494428431047,3.67643687511771,3.7452276749018
Ercc4,5.13341495645244,4.91132700632304,5.04193949483098,4.35794146660618,4.83343361275424,4.56781481419755,4.00537571953482,4.11367256533433,4.56790485129694,4.11488150456577
Eri2,4.01513651007376,4.33990855690443,4.21666910511515,4.11027621836382,4.97625314812365,4.1416310935867,4.94605172395458,3.96121886706355,5.57603113875364,4.54488708689586
Erich2,3.00974685801099,3.53781583521944,3.08933937167797,3.22889802998562,2.93759994587053,3.16866712587126,3.41848597907202,3.14179004663677,2.98718182808824,3.14179004663677
Esam,5.24232636531341,5.95353371679857,6.00379037798475,6.14490196098778,5.42907776342433,5.4950491414602,5.79883368109775,5.3791731532371,5.25576549995226,5.18615317620515
Etl4,3.17452574195254,3.37636037903178,3.31908563690367,3.45486096371239,3.29099155303991,3.23535827901886,3.13362011985806,3.60591201175299,3.63993233074424,3.42900061058846
Exoc3l4,4.21006805522486,4.48958562814097,4.331573290514,4.23186494877746,4.28140923547557,4.19184462719771,4.423477404289,4.16634406805582,4.01608530869313,3.96301932960448
Exph5,4.29069634223983,4.10668559020577,4.57959049796156,4.49758621957495,4.44009538735668,4.4365162961774,4.65430407398842,4.43532326578431,4.07329075007053,4.68852380489559
Ezh1,3.42591472405273,3.65197190210061,3.88595535435086,3.58167340064856,3.3044150132642,3.33988251271936,3.03724326309672,3.44460005178744,3.46172270720115,3.42167182026715
F2rl2,2.87836023533748,2.8213456943089,3.28254190441432,3.43701328621669,2.97106912212177,3.14733894580533,2.78805511371526,2.88057323394421,3.17178359043562,2.881718150014
Fam104a,3.24776931702411,3.25807089524944,3.54746004053808,3.20538407485712,3.23828471795256,3.27250208224781,3.34017672153293,2.93233867938215,2.94007570599183,3.25807089524944
Fam122a,3.2199318459617,3.26653811883634,3.25306008025868,3.53633805400939,3.79620380092514,3.65021219704029,3.84560910219776,4.12471289719788,4.40969031837014,3.86283144395792
Fam124a,4.50439318031686,4.54915660696497,4.30987062235751,4.14777423875216,3.871567628301,4.29840585009347,5.52055949048961,4.4507357167356,4.86968658582511,4.37458659160787
Fam124b,5.06297560893455,4.85887248395972,5.42914005675703,5.10483515830663,4.92194232784239,4.9609840180976,5.42914005675703,5.02244878062413,6.13822552136449,5.1163907154463
Fam188b,3.82798353406219,3.79770218831071,3.48295849674323,3.45691691351661,3.46370841164927,3.47261995274849,4.41888866684143,3.41158580430486,3.91090915836479,3.41854616035335
Fam20c,4.25829064826242,3.9803168300399,3.88610622043869,3.7201569958338,3.62781907829616,3.7120495278672,4.43135479114436,3.37664163824815,3.93501627320621,3.20309405245279
Fam212b,5.05624338222157,4.87988847265534,5.16960699445246,4.52481623364244,4.9969734628651,4.43131636130007,5.5506613698063,4.84199903460607,6.25251104114484,4.94115517416165
Fam26d,3.08530710709098,3.16542361216487,4.00885741111307,3.55989217415398,3.40485837416278,3.08345083303401,3.57368783180443,3.32441750811874,3.15490161146392,3.30288115474297
Fcrl1,5.96930181644709,5.94676319750816,6.04760971535268,6.72224254251705,5.45581822838972,5.05663975392514,5.6491446705789,4.87782978332151,6.52744401214479,5.11765839220474
Fermt2,3.24990959076212,3.43546097077787,3.47407745894905,3.49818370872868,3.65798201649786,3.45728770550643,5.81943256595369,3.1748759376217,4.55898515695703,3.34331140973979
Fgf2,3.19805266577,3.17553319540659,3.44876607470729,3.31777266103456,3.08810876832054,3.32103438379001,3.61765891804948,2.82501234810117,5.23583978989744,2.70910417122943
Fgf5,3.45625348426542,3.1250240701376,3.47226561775158,3.4174358418637,3.03361197160825,3.37078845122002,3.88966899923887,3.51108326015329,3.43748188931803,3.49713306133222
Fgl1,4.57138661650274,4.4948780787543,4.58534584398818,4.46347081164222,4.59595428651899,4.47368907910483,4.23113262022939,4.29953177079876,3.79774783996552,4.30357510584396
Fhl4,4.03325625642593,4.04386469895674,4.30314166543998,4.10776681934898,4.15709930385605,4.35751752021669,4.19150185835799,4.04818712491857,3.80993523332367,4.10404018308503
Fibp,4.12687400065388,3.88446301993799,4.54243655569089,4.74186782900855,4.53923225050809,4.27127997516452,4.88333446539594,5.0684758255571,4.36472659156854,5.23183745356317
Fkbp14,5.65443352104582,5.49599987115178,5.21286176027564,5.21296273517198,4.46391705173057,4.95036801027921,3.85020592527011,4.12214681873486,4.31577239338681,4.01943266191073
Fkbp1b,4.02820828809702,4.23072487777637,4.8256124088963,4.57197461276908,4.60535831557529,4.3473668077707,5.01950186098559,4.76151750072968,4.52172185600247,4.46296784074342
Fkbp5,3.29926798227842,3.19558606940449,3.2299745182975,3.02725213182019,3.22324045330952,3.40973324309717,3.7452276749018,3.45211614906144,3.28814829761536,3.63424544371599
Flrt3,3.36811324798026,3.48935981189219,3.15685511614129,3.21379053854404,3.1620998495379,3.20335894629423,3.31882695254171,3.23416700443787,2.96674893161384,3.20840038314764
Fmod,3.25618539216082,3.41035772758935,3.22836910190885,3.16519914100965,3.59233252677678,3.4106831471387,3.81814047521527,3.29018364987311,3.4126335225133,3.39207618580881
Foxd2,4.82893347956193,4.91843574800502,5.18101893811246,5.04505173051334,4.79492648131029,4.78348557272085,5.08599484760566,4.89022658645625,4.59238034469209,5.10363686934802
Foxm1,2.97588183471916,2.91284195082476,3.41514339786809,3.16283546677267,3.23305085956007,3.03097265145404,3.10612580099272,3.03060615845732,2.80356833216441,2.95912541507811
Foxo1,5.63117238759925,5.64689844841285,5.37816648906137,5.22924352462124,5.03769149705731,4.95084590622695,4.75440674827802,4.5742985528934,4.31677301943187,4.64614740753426
Frmd4b,3.30722472994625,3.02450975824867,3.56977795757787,3.26113403165318,3.28960317369999,3.48782880515371,3.78890837479173,3.41562166250309,3.36346225030758,3.3045951787094
Fry,5.56958336677741,5.3719640973074,5.13828856065069,5.06413528075335,5.46192907545286,5.85231599437128,3.80048359953229,6.10547024594313,4.41430444159068,5.96242606990179
Fscn1,5.5546913361152,5.26561790324029,5.83790546780183,6.89293220520235,5.1607083748752,3.70819946510811,6.01076071875391,5.80484984005388,4.86257539455861,5.5138929143837
Fscn2,4.17814231442599,4.1616614378502,3.83529374266763,4.1130744138684,4.09723764303194,4.42150326470878,4.29915742661186,4.1768815417541,3.83529374266763,4.14432688675203
Fzd3,3.84391741833614,3.47085512480614,3.57155225855789,3.16632747730057,3.66134018047512,3.38879400524347,3.59438025806386,3.42206711645597,3.26394167563691,3.56561211940223
Gabrd,3.91398661476122,4.08384807709443,3.83011680926781,3.83011680926781,3.98603544211474,3.79440654562046,3.81917158860845,3.98827047459746,3.46658293932289,3.7452276749018
Gabrg2,2.90549187282891,2.96747518544649,2.98169682116924,3.30511808904805,2.99219691031248,2.84375109818773,2.75194223909555,2.90549187282891,3.16123212861716,2.96165397243933
Galntl6,3.49303094521007,3.44668375936533,3.86977716832777,3.7830203319836,3.64547426216752,3.63066922006205,3.66877003936004,3.90408205380204,3.25684729262515,3.69535882064028
Galr2,4.08791314726759,3.95038316328235,3.81495109011736,3.58140762368283,3.16339085335399,3.72686478576667,3.87055183130916,3.72686478576667,3.45010914175046,3.40571912638795
Gapvd1,4.91047740446881,5.01380819512608,4.78803175073327,4.32588329019624,4.8487189331165,4.99758459699426,4.44420582885275,5.19545485796524,4.99829733012433,5.52886605693921
Gata6,4.25612188303055,4.66179461152443,4.62147913250456,4.71048722404272,4.71209856216394,4.7006866429314,4.60331888214302,4.23866840813243,4.10288539714332,4.54879471234358
Gca,2.79215898303979,2.9447437199346,3.05568156448,2.95533755947804,3.06858137741254,2.97217690506094,3.07101060891513,2.92113924429932,3.47138191962196,3.1308509776431
Gcm1,4.50773091572744,4.41166339755066,5.02576753415793,4.00914166301473,4.19470155769914,4.13749738785555,4.02180549297992,4.15439357686703,4.49817687954501,4.38275675193046
Gcnt1,5.73404984754027,5.64594166915765,4.7547187317592,5.56692904760647,4.12073203618482,4.10419159808363,5.07927067774728,3.71295427384435,5.87710531976316,3.54612623603404
Gcnt3,3.47982035476478,3.49273323711547,3.45920269850189,3.44969199542234,3.63658974502058,3.52831909549236,3.99612769540658,3.57376797953876,3.4779096567769,3.68082328123738
Gdpd1,4.9222404282405,4.77865714831817,4.8494372393016,5.11212726457767,4.68643438383977,4.26812768613315,5.18872826158212,4.28924793931081,5.77936559419989,4.40881806815319
Gfra1,4.54359071285503,4.3598181143683,4.54418360301451,4.59485674325308,4.07809284032832,4.55994924124282,4.82410431252729,4.24726134776324,4.30943043548352,4.03474651821662
Ghr,3.71220990563167,3.65021219704029,4.09803361431281,4.1519297239534,4.09093827546532,4.51010136169597,4.03028367748534,4.58172258674665,4.48875381895463,4.12211439895985
Gins1,3.84718798296505,4.09431685598221,3.64936034973966,3.53804263527573,3.77517824382448,3.42585164199149,4.23616687456254,3.30064297474115,4.81671995172896,3.53400582045082
Gla,3.39204184309858,3.64872603593953,3.60964384285275,3.35415183506961,3.47720587098125,3.3724756591159,3.72518207419729,3.34867556860227,3.37023030409425,3.16749700803359
Glra2,3.4672059298131,3.33825760206056,3.26564747753668,3.34565941209665,3.22819892185813,2.98187879366481,2.87048360050619,3.18399027535209,3.21101155667276,3.01659180005029
Glra3,4.22924898531434,4.21228732862309,3.71770679916129,4.12106473903778,3.68596965008975,3.66490920083884,3.77205302103237,4.17534219107803,4.24645680831096,3.81193249910957
Glt6d1,4.56925901527548,4.30724806954625,4.30131850148161,4.12273122624984,3.70540730772832,4.28937659172296,4.31903165245348,4.23860478568429,3.78414051497702,3.98424893393695
Gm10567,3.18887374900765,2.91524413065182,3.418326485687,3.38429298394295,3.64627335580761,3.71129531338128,3.60934052492598,3.31264168209001,3.24612687450372,3.30992177761875
Gm10658,3.26167186872628,3.37425044375135,3.73249489355849,3.44018198418084,3.35897351560118,3.50964641170299,3.71048416055688,3.67809960461549,4.52811052028745,3.2370693237961
Gm11346,8.69753720200939,8.65889097141673,9.23533275882192,9.27849713941068,10.9826163202578,11.0348130761919,4.79840786783689,10.7002841036793,4.30301654591654,10.629284232534
Gm12863,3.6291032395682,3.70437341341829,4.38013416122271,3.82074098209132,3.90757474821486,4.10238490266961,4.19810385478898,3.97936522979332,3.79972134519942,4.00719978040792
Gm13629,4.21774305189782,4.40997534434746,4.35736305564378,4.29091238699531,4.36080200908126,3.69400304117206,4.15732298752139,3.84403347208644,3.68613348223189,3.70835913590869
Gm15234,4.52783333834264,4.78178525296014,4.92215218548725,4.7896671924693,4.55424433877863,5.18769660685566,5.15379664265895,4.56526562873752,4.59365528301779,4.35481262771059
Gm15958,2.76804290400367,2.80615378485512,2.97096774614775,3.00869733946171,2.88692956532344,2.9357528947996,3.37023030409425,2.97096774614775,3.02460621164034,3.00189495397882
Gm16364,3.7069427406973,3.56121174962957,3.89961670355788,4.05871052198205,4.22799131094179,4.17509877935674,4.0485120488398,3.90169766564471,3.63684830652964,3.80840320709869
Gm16793,3.96766200438827,3.69498252611983,3.94051492979357,3.98246114750243,3.77252513142871,3.53714184927031,5.96242606990179,4.33290623701009,5.38516284870085,3.88055411531934
Gm17566,4.56278026286095,4.44242571087967,4.34606822101855,4.46272449269824,4.10976171044776,4.34860300030648,4.02796954753693,4.1033859843303,4.58896580077615,4.2140223407629
Gm19512,5.04939788967464,4.79399179583518,4.90041205038049,4.36227061022165,4.60233232527638,4.58571411667037,4.12304435138932,4.93720719897027,4.76184383841857,5.007238286668
Gm19723,3.378573948876,3.37499889126689,3.25306008025868,3.1895562303623,3.03189018366002,3.3724756591159,3.69142376180762,3.14131235066076,3.28375721384744,3.14576813746151
Gm19835,3.67399270447378,3.47848706082749,3.42934740882184,3.94547407962539,3.43746628620991,3.79400352615854,2.96747518544649,3.08376193068341,3.33224802879966,3.3064093656069
Gm20559,10.3944527060631,10.3526653525487,9.09603437587617,9.79017818346169,10.44945762664,10.6399792668478,5.11402747632775,10.902819397092,6.0013692322221,10.6150967109423
Gm2381,3.70168085890998,3.61124345143521,3.72813497640119,3.90948726836911,3.35897351560118,3.74429897087541,3.44208076838617,3.76287305175585,3.99756724857035,3.69780992839155
Gm266,4.04152242234512,4.3715373800982,4.27805315267857,3.97499842590718,4.05908364463293,4.10761301593626,3.54764811818465,3.87729243060887,4.32137418877566,3.65207453975759
Gm2a,4.66251140515584,4.70568779778682,4.46296784074342,4.4434209089017,4.49181567444495,4.34318473156365,3.93470867192263,4.4214379371562,4.38372859343909,4.57107038854543
Gm3609,2.87035082603031,3.08128625216257,3.09827403098406,3.24513687546237,3.1596975798441,3.1380835783779,3.59964854095649,3.20551377332962,4.24522988417038,3.06977912140832
Gm364,3.21824365569212,3.48664642153598,3.54286102878625,3.16956141190121,3.39282320003138,3.25306008025868,4.16899350873627,3.06491680714272,3.53043939706944,3.47226561775157
Gm4349,3.69534602917911,3.46783409518866,4.14581075827702,3.65601760910482,3.68263169862424,3.77876636757191,3.40208987827034,3.47963495110481,3.81522176915479,3.31816843387286
Gm568,5.29628102694088,5.62912092008908,4.71939054382588,5.03015365024782,6.15736653369412,5.91423873641307,4.81065128468839,5.4298094090991,4.35214511818189,5.35636769653253
Gm7056,3.1380179776179,3.00746076511701,3.04000863713929,3.0444805272298,2.94944600859771,3.23894269531585,3.17374891475796,3.25075993422578,2.83288128291659,3.13380198849872
Gm9885,4.35451677957523,4.97390866933962,5.36650039576782,5.3830285691537,5.24954928157847,5.16850938548991,4.53628738889234,4.51054092282128,5.1273193232231,4.83870747939885
Golga1,5.42563732466487,5.59662954549403,4.91907223642928,4.47117238022151,4.68710505760029,5.26723964165664,5.19221869947174,6.18151368620042,4.54534496229252,6.75332082461745
Golph3,7.23185714498865,6.94666716395142,6.93510764451993,6.15345285464652,6.66653964629677,6.21180125009689,5.25146115869792,5.59765865987939,5.94359228395911,5.45114095455624
Gpkow,5.62925896764442,5.73175191945836,5.17499976652779,5.58092053179536,6.2028728343421,5.84771296342051,5.22190033089696,5.98608074523687,4.6238972543072,5.51688226613995
Gpr1,4.23679714396775,4.12858356259235,4.08235365534531,4.14664826910493,4.4066204512066,4.55994924124282,4.48875381895463,4.22558939885111,3.94218247897338,4.00001488768222
Gpr26,3.74085915232339,3.63575688566773,4.05810355535112,3.80067835332344,3.96017327755079,4.01215613106482,3.57703606026024,3.93754722190427,4.2405020309985,3.89144275908154
Gpr56,4.17791326841338,3.67789325760158,3.6944971747078,3.88374905623884,3.45779689098435,3.3613584904153,3.72414081657784,3.52770287208022,3.36046605718963,3.41901509890895
Gpr85,2.53626887441862,2.55231238366829,2.88436813952146,2.84373722190463,2.48850152186471,2.59771295777672,2.9296747389054,2.78490404159924,2.66209966623861,2.56550920936075
Gpt2,4.4708782015204,4.29963258552591,3.99162383491293,3.12495927488997,3.67628250992236,3.65021219704029,4.98841149030371,3.65326897335354,5.94968312779006,3.55989217415398
Grhl2,5.36806032881077,5.16565001164025,5.31259324142289,4.9165918390437,4.73390662858681,4.90546705213494,4.90322169711329,4.5677824891056,4.3941692504863,4.71002308834893
Gria4,4.7143974956781,4.58930939162155,4.37209816092744,4.60551141022274,4.42619943240081,4.3151184642495,4.311173009631,3.92267444809516,3.74213250915994,3.94013330899162
Grp,4.31583198365673,3.81625515856823,4.13024366922322,4.39513558523137,4.14639175727337,4.15500870792463,7.40414242053935,4.021833161453,5.80632413721501,4.11713084707418
Gsdmcl2,4.09186897532926,4.13282796038662,4.09245609388014,4.28001656034568,4.28634956336867,4.4365162961774,4.66727020093916,4.52899746658952,4.1239969929201,4.35976609223155
Gsg1,4.8077751111577,4.27686139166567,4.24527860055687,4.47995831687275,4.37673384656146,4.41361546572554,3.89908861006971,4.37035162807484,4.36970359104692,4.31405299485212
Gsta4,8.44992127046303,9.17080400320696,6.20762598229552,6.90493065124937,6.33781640719143,6.66680900652622,4.75276751580527,5.90567232362941,5.45217316408009,6.30200502661413
Gsto2,3.62322318886571,3.40186593464674,3.23867381278048,3.06257055091665,3.72725318522553,3.40186593464674,3.68019537193612,3.3724756591159,3.32109772695409,3.31299825738344
Gucy1a3,5.74852354099479,5.86653769408388,5.37432532335763,5.05182070181733,4.98441485469579,5.12560325153281,4.7992974925639,5.00924004681704,5.44329838815601,4.78858781218709
H2-Ab1,6.95723318634539,7.08626174156472,10.2246230589218,11.3886213435249,8.63350091955111,6.63396605757494,4.67207203807533,5.33267332288644,5.20650516922819,5.17476253186086
H2-Ob,9.36677353981886,9.88864797685303,8.504601569598,8.51427025910956,9.92869720944713,9.7169904438027,4.63111451559527,9.88469587936557,5.20668234175785,10.2240167791683
Hapln2,4.49770068647179,4.16535692229276,4.74078323858997,4.4365162961774,4.33537749528875,4.30189204822519,4.44128397948612,4.09815141556645,4.01563919820326,3.92957922575712
Hba-a1,4.52031693789745,4.51496189171109,4.21844788662578,4.48845694729773,4.08897729320832,4.67713324814009,4.39152824489673,4.09803361431281,3.75212086793314,4.22942776242309
Hbb-bh1,4.38491333542223,4.92799785776118,4.09917068531887,4.11791734784498,4.23369897321218,4.0235706084927,4.20835161945228,3.99856628237945,3.81468786336611,4.14507574167343
Hbb-y,4.68013300670356,4.43257444113872,4.40332407003114,4.47030526512225,4.06610239808898,4.29411178129747,3.833690868064,4.06799956097289,4.27522598450028,4.27457984622461
Hecw2,2.83702723147183,2.73938530190502,2.67613559565319,2.79667298023451,2.87085138941095,3.19915312633254,3.19903177229727,2.78490404159924,2.85377800964066,2.7601299049701
Herc4,6.7255836456624,7.09490503003552,6.2940132290785,6.47709061638836,6.96478783570281,6.94252420046644,5.3195167196274,6.23014584930974,6.29483673838854,6.36945347878979
Hhip,3.51875466023543,3.37669519405077,3.63732177159645,3.60852857605361,3.47452358007971,3.38109780780625,3.36600494096924,3.29332125358108,3.01476016944663,3.34269083496452
Hhipl1,4.58285637858165,4.73450873411925,4.25919457326691,4.64697954237009,4.76429661584092,4.54197563278004,4.57237309040633,4.57539214022571,4.14401891823345,4.55431862856028
Hip1,6.4424158831467,6.73278716431707,6.90511657261442,6.45298105789707,4.50692468240976,4.54547102921756,4.8703156381219,4.32563654876802,4.39555828138125,4.41384460271672
Hist1h1c,5.01897375210963,4.88906376979565,5.29743397485057,5.69574170531469,6.64231179033016,6.72690154278689,6.36567733940606,8.01284418806053,5.75148779313135,7.42210410599405
Hltf,5.70868395230351,5.91857565408259,5.65270318168407,5.8861090286812,6.38382522641923,6.37043539263962,4.3944471281309,6.04306289148285,5.15160032127817,6.15211996802775
Hnmt,3.09258489408139,3.2365421179784,3.10490053102016,2.81074640125765,3.54133673818056,2.91144850032681,3.31996769134682,2.89878444415226,3.01723423253078,2.86027067483198
Hormad1,3.03874534153213,2.99430196681527,2.83679741537614,2.85800326872429,3.13248623746863,2.93236196803311,3.89640251086887,2.83679741537614,2.82924737953432,2.80344037051864
Hoxb2,4.22534200285967,4.18685327133631,4.84933751254745,4.44119220588329,4.07166540536402,4.22034930860191,4.4605468463818,4.00656605505263,3.97992588338545,3.946261845958
Hoxb6,4.07879973039857,3.93051353020195,3.47226561775158,3.71707475119851,3.61670200928937,3.80048359953229,3.32858563588117,3.21946957128745,2.92761645903445,3.32858563588117
Hpgds,4.77813530587402,4.55134934732994,4.51941029140681,4.60059060482762,4.06235395957132,4.39060622440188,4.47929360373228,4.45417135475486,3.96502286058331,4.29868512721981
Hspa1a,4.75997873387702,4.5990953467985,8.87845818529974,7.08250528020456,10.0900827490716,5.80917168836113,7.3354107330248,12.3650646951026,6.39609153005858,8.78897089227583
Hspa1b,8.15536541905822,7.34043025309427,11.4378375904704,10.3568121744282,12.2224342771582,10.0095262481549,8.49082179110171,13.2109693444631,7.35389561640514,11.0466064145079
Hspb7,4.63825359319033,4.65554838089159,4.58126153638439,4.94084117172115,4.29604171257922,4.17219743166163,4.43077379099935,4.68189975480117,4.95090915960886,4.72879887879994
Ido2,4.08881846297389,4.19330693540127,4.08752813480897,3.99617305645966,4.20448416870796,4.56445438194506,4.09311776767945,4.00393748500571,3.71175459324311,3.73294331884537
Ifi44l,3.47785032818724,3.22404559101984,3.67648916932789,3.53637318233213,3.72684553792473,3.53160680559481,3.65522192758045,3.49240933550067,3.16737595513807,3.53575155771197
Ifit1,9.72107910164432,9.41515131365131,9.02062966336087,9.32420392165528,9.30006973796879,9.13858033862824,4.89005966046703,9.17721250578557,5.54878074297421,8.31584706983667
Ifitm10,5.12162380711931,5.47733824866014,6.75287182466929,7.54867102950817,5.7628831734305,6.21866060609274,4.81037215233374,5.59925311259266,4.20447567806729,5.79797796313161
Ifna4,3.96772919340483,3.87987720782337,4.23035069144128,3.89054422852549,3.70314958108209,3.61487292095693,3.38805177451076,3.60721679354661,3.8253511784278,3.46864049403335
Ifng,5.31145454542264,5.82036015466059,10.9753535188348,8.89820993828839,3.84613353712689,3.64398578112839,9.95057939750721,5.28717431414917,7.25048604285653,4.0167377969143
Igf2bp2,4.00582395346619,3.92574026468046,4.19455494365336,4.60172884422401,4.89990848741231,4.94069215454546,4.34226436028504,5.41760971977258,4.97622992602921,6.28708057990809
Igf2bp3,5.01359261697953,4.21440010628008,4.12791165959692,3.60626206078082,3.92440212695736,3.72194943257851,4.62530246774206,3.26418372225134,4.13906644692543,3.3436049263794
Ighg,6.9615325155357,7.2933792018713,5.66830369591157,4.42686225061394,5.50288426482308,3.56949787363234,3.95369618320361,4.32888859050215,3.49623127674479,4.5882181427375
Igk,3.29921107818644,3.17350685602562,3.50328298232371,2.84986927780252,3.70191153180344,3.31006484852927,3.31006484852927,3.32066591532165,2.92933438295634,3.11905080929028
Igk-V21,3.07228293550065,3.47445287853571,3.31756134724521,3.13972959953335,3.76767383807996,3.3160962535061,3.37617550792526,2.99311986351333,2.98175284049813,2.93882976551681
Igkv6-20,4.36815661595369,4.58057222875274,3.92841178319838,3.29617589158148,4.87336579077735,4.036918979302,3.81687714116474,3.67306825290525,3.22409423388602,3.8077800274144
Iglv1,8.37134250913146,8.64753226623217,8.10779734679494,6.85742646667928,8.19105609044245,6.75435244080568,5.39232590456024,6.40908852199132,4.48277410629977,6.38585424424122
Igsf5,4.15885944399524,4.15223339039692,4.13830280938963,4.10032203156292,4.2571606193821,4.05813432300068,3.37023030409425,3.6745927964608,3.7452276749018,3.62486332565209
Il3,4.04022445260742,3.92150565096059,3.65366623229995,3.59724057296819,3.6066869331438,3.3724756591159,8.11759479537996,3.35960916272206,7.29734687541417,3.51120886515199
Il7r,10.8950166880912,10.4624447016651,11.1135177208815,10.9425955555481,10.5676712850056,10.9723308896131,5.11402747632775,10.839244331707,4.56533428413917,11.4380933261199
Inadl,5.38500981212224,5.30653273415667,4.52287673081355,5.14167399975522,7.14724327578395,6.55360758061379,3.84419625409958,7.27634910851646,4.53084331772881,6.98745849191211
Iqcf3,3.11284956139892,3.09268123788469,3.01287875118189,3.06325501672595,3.04292683832888,2.95161551898781,5.37872551605718,2.70888737059783,4.77496511154313,2.77555098989438
